product_name,amount,sale_date,id
Building with Gradeel,80.0,2021-08-02,2355
Reef-actoring,40.5,2021-08-02,2356
Reef-actoring,43.99,2021-08-02,2357
The Crabmatic Programmer,57.99,2021-08-02,2358
Reef-actoring,38.49,2021-08-04,2359
Cod-ing in Python,59.86,2021-08-05,2360
No Silver Mullet,62.49,2021-08-05,2361
Sea-act Hooks,54.74,2021-08-07,2362
The Crabmatic Programmer,58.0,2021-08-07,2363
Sea-act Hooks,56.42,2021-08-08,2364
Reef-actoring,35.49,2021-08-08,2365
Container Orca-stration,70.0,2021-08-08,2366
Building with Gradeel,79.49,2021-08-09,2367
Sea-act Hooks,56.98,2021-08-10,2368
Reef-actoring,41.49,2021-08-10,2369
Advanced Ruby on Whales,48.49,2021-08-12,2370
Clean Cod,31.49,2021-08-12,2371
Sea-act Hooks,54.5,2021-08-14,2372
Reef-actoring,41.49,2021-08-14,2373
Container Orca-stration,68.0,2021-08-14,2374
Sea-act Hooks,56.49,2021-08-15,2375
Fin-troduction to Sea++,45.99,2021-08-16,2376
Advanced Ruby on Whales,48.74,2021-08-16,2377
Sea-act Hooks,57.04,2021-08-16,2378
Sea-act Hooks,51.5,2021-08-17,2379
Advanced Ruby on Whales,49.5,2021-08-18,2380
An Ag-isle Primer,18.49,2021-08-18,2381
No Silver Mullet,57.99,2021-08-18,2382
Building with Gradeel,83.49,2021-08-19,2383
Reef-actoring,37.5,2021-08-19,2384
Fin-troduction to Sea++,51.0,2021-08-21,2385
The Crabmatic Programmer,60.04,2021-08-22,2386
An Ag-isle Primer,22.99,2021-08-23,2387
Reef-actoring,39.0,2021-08-23,2388
Building with Gradeel,82.99,2021-08-26,2389
Sea-act Hooks,57.02,2021-08-27,2390
Sea-act Hooks,54.23,2021-08-28,2391
Advanced Ruby on Whales,50.0,2021-08-29,2392
Sea-act Hooks,57.0,2021-08-29,2393
The Carp Of Computer Programming,69.99,2021-08-29,2394
Container Orca-stration,72.49,2021-08-29,2395
Fin-troduction to Sea++,48.5,2021-08-30,2396
Reef-actoring,38.0,2021-08-30,2397
Cod-ing in Python,57.49,2021-08-31,2398
Reef-actoring,38.5,2021-08-31,2399
Building with Gradeel,81.41,2021-09-01,2400
Fin-troduction to Sea++,43.0,2021-09-03,2401
Reef-actoring,40.49,2021-09-03,2402
Fin-troduction to Sea++,48.69,2021-09-04,2403
Reef-actoring,40.5,2021-09-04,2404
Reef-actoring,34.99,2021-09-05,2405
Reef-actoring,38.02,2021-09-05,2406
Clean Cod,39.0,2021-09-06,2407
Reef-actoring,37.0,2021-09-06,2408
The Crabmatic Programmer,56.0,2021-09-07,2409
Reef-actoring,40.98,2021-09-08,2410
Building with Gradeel,78.5,2021-09-10,2411
Fin-troduction to Sea++,49.49,2021-09-11,2412
Fin-troduction to Sea++,52.99,2021-09-11,2413
Cod-ing in Python,64.49,2021-09-11,2414
Advanced Ruby on Whales,44.81,2021-09-12,2415
Building with Gradeel,81.0,2021-09-12,2416
Fin-troduction to Sea++,51.99,2021-09-15,2417
Building with Gradeel,80.49,2021-09-17,2418
Fin-troduction to Sea++,46.0,2021-09-18,2419
Container Orca-stration,71.0,2021-09-18,2420
The Crabmatic Programmer,63.99,2021-09-18,2421
Building with Gradeel,84.5,2021-09-19,2422
Sea-act Hooks,53.0,2021-09-20,2423
Building with Gradeel,80.99,2021-09-21,2424
Sea-act Hooks,52.75,2021-09-22,2425
Reef-actoring,41.99,2021-09-22,2426
Advanced Ruby on Whales,46.99,2021-09-23,2427
Reef-actoring,40.0,2021-09-23,2428
The Crabmatic Programmer,57.0,2021-09-23,2429
No Silver Mullet,62.49,2021-09-23,2430
Building with Gradeel,82.81,2021-09-25,2431
The Crabmatic Programmer,59.0,2021-09-25,2432
The Crabmatic Programmer,63.5,2021-09-25,2433
Clean Cod,37.49,2021-09-26,2434
Sea-act Hooks,55.99,2021-09-26,2435
Reef-actoring,35.99,2021-09-26,2436
Container Orca-stration,68.5,2021-09-26,2437
Reef-actoring,42.0,2021-09-27,2438
Sea-act Hooks,58.5,2021-09-29,2439
Cod-ing in Python,62.99,2021-09-30,2440
Sea-act Hooks,59.5,2021-10-01,2441
Fin-troduction to Sea++,50.99,2021-10-02,2442
Sea-act Hooks,52.49,2021-10-02,2443
Building with Gradeel,81.5,2021-10-02,2444
Reef-actoring,35.0,2021-10-02,2445
Reef-actoring,37.0,2021-10-03,2446
Sea-act Hooks,59.23,2021-10-05,2447
Reef-actoring,41.99,2021-10-05,2448
Cod-ing in Python,53.5,2021-10-06,2449
Cod-ing in Python,60.5,2021-10-08,2450
Clean Cod,31.49,2021-10-09,2451
Sea-act Hooks,57.0,2021-10-09,2452
Reef-actoring,38.49,2021-10-10,2453
Sea-act Hooks,54.63,2021-10-11,2454
Building with Gradeel,77.5,2021-10-11,2455
Fin-troduction to Sea++,49.5,2021-10-12,2456
Clean Cod,29.49,2021-10-12,2457
Cod-ing in Python,58.93,2021-10-12,2458
Cod-ing in Python,63.0,2021-10-12,2459
An Ag-isle Primer,22.5,2021-10-12,2460
Building with Gradeel,80.0,2021-10-12,2461
Reef-actoring,42.99,2021-10-12,2462
Reef-actoring,41.5,2021-10-13,2463
Reef-actoring,38.99,2021-10-13,2464
Building with Gradeel,81.49,2021-10-14,2465
Container Orca-stration,70.49,2021-10-14,2466
Container Orca-stration,72.15,2021-10-14,2467
Fin-troduction to Sea++,51.5,2021-10-15,2468
The Carp Of Computer Programming,68.5,2021-10-15,2469
Reef-actoring,37.0,2021-10-15,2470
The Carp Of Computer Programming,69.5,2021-10-16,2471
Reef-actoring,40.0,2021-10-19,2472
Fin-troduction to Sea++,52.0,2021-10-22,2473
Reef-actoring,39.5,2021-10-22,2474
Reef-actoring,42.79,2021-10-23,2475
Reef-actoring,37.49,2021-10-23,2476
Fin-troduction to Sea++,49.49,2021-10-24,2477
Clean Cod,30.99,2021-10-24,2478
Reef-actoring,37.78,2021-10-25,2479
The Crabmatic Programmer,59.5,2021-10-25,2480
Reef-actoring,40.99,2021-10-26,2481
Reef-actoring,39.99,2021-10-27,2482
Reef-actoring,40.0,2021-10-27,2483
Reef-actoring,43.0,2021-10-27,2484
Reef-actoring,37.5,2021-10-28,2485
Reef-actoring,41.5,2021-10-28,2486
No Silver Mullet,58.6,2021-10-28,2487
An Ag-isle Primer,18.5,2021-10-31,2488
Reef-actoring,39.96,2021-11-01,2489
Reef-actoring,40.3,2021-11-02,2490
Fin-troduction to Sea++,46.99,2021-11-03,2491
Clean Cod,27.5,2021-11-03,2492
Fin-troduction to Sea++,51.0,2021-11-04,2493
Sea-act Hooks,57.5,2021-11-04,2494
Sea-act Hooks,57.0,2021-11-04,2495
The Carp Of Computer Programming,71.24,2021-11-04,2496
Container Orca-stration,70.0,2021-11-04,2497
No Silver Mullet,63.6,2021-11-04,2498
Sea-act Hooks,62.0,2021-11-05,2499
Sea-act Hooks,55.49,2021-11-06,2500
Reef-actoring,37.99,2021-11-06,2501
Container Orca-stration,71.5,2021-11-06,2502
Fin-troduction to Sea++,49.5,2021-11-07,2503
Fin-troduction to Sea++,48.62,2021-11-07,2504
An Ag-isle Primer,19.0,2021-11-07,2505
The Carp Of Computer Programming,66.99,2021-11-07,2506
Software Sharkitecture in Practice,50.83,2021-11-07,2507
The Crabmatic Programmer,60.5,2021-11-07,2508
Clean Cod,39.5,2021-11-08,2509
Reef-actoring,38.0,2021-11-08,2510
Reef-actoring,39.49,2021-11-09,2511
Container Orca-stration,72.0,2021-11-09,2512
Building with Gradeel,82.0,2021-11-10,2513
Sea-act Hooks,57.5,2021-11-11,2514
Reef-actoring,41.16,2021-11-11,2515
Cod-ing in Python,61.49,2021-11-12,2516
Container Orca-stration,70.0,2021-11-12,2517
Clean Cod,32.99,2021-11-13,2518
Reef-actoring,42.49,2021-11-13,2519
Sea-act Hooks,51.49,2021-11-14,2520
Building with Gradeel,79.0,2021-11-14,2521
Advanced Ruby on Whales,48.0,2021-11-15,2522
Advanced Ruby on Whales,47.0,2021-11-16,2523
Reef-actoring,39.49,2021-11-16,2524
Sea-act Hooks,51.5,2021-11-17,2525
Software Sharkitecture in Practice,48.5,2021-11-17,2526
Fin-troduction to Sea++,53.64,2021-11-18,2527
Container Orca-stration,71.5,2021-11-18,2528
No Silver Mullet,62.81,2021-11-18,2529
Reef-actoring,38.5,2021-11-19,2530
Sea-act Hooks,52.0,2021-11-20,2531
Building with Gradeel,80.5,2021-11-20,2532
Reef-actoring,41.0,2021-11-20,2533
Reef-actoring,38.5,2021-11-20,2534
The Crabmatic Programmer,57.5,2021-11-20,2535
The Carp Of Computer Programming,71.46,2021-11-21,2536
Reef-actoring,40.99,2021-11-21,2537
Reef-actoring,38.5,2021-11-21,2538
Reef-actoring,40.5,2021-11-21,2539
Software Sharkitecture in Practice,50.49,2021-11-21,2540
The Crabmatic Programmer,63.0,2021-11-23,2541
Reef-actoring,38.5,2021-11-24,2542
Reef-actoring,41.0,2021-11-24,2543
Building with Gradeel,81.99,2021-11-25,2544
Reef-actoring,38.99,2021-11-25,2545
No Silver Mullet,60.0,2021-11-26,2546
Sea-act Hooks,51.0,2021-11-27,2547
Reef-actoring,37.99,2021-11-28,2548
Reef-actoring,37.81,2021-11-28,2549
Container Orca-stration,68.4,2021-11-28,2550
Fin-troduction to Sea++,48.99,2021-11-29,2551
Fin-troduction to Sea++,46.05,2021-11-30,2552
Fin-troduction to Sea++,48.0,2021-11-30,2553
Clean Cod,32.99,2021-11-30,2554
Reef-actoring,39.0,2021-12-01,2555
Reef-actoring,40.94,2021-12-01,2556
Container Orca-stration,74.28,2021-12-01,2557
Container Orca-stration,69.5,2021-12-01,2558
Cod-ing in Python,61.0,2021-12-02,2559
Building with Gradeel,82.49,2021-12-02,2560
Building with Gradeel,79.99,2021-12-02,2561
Sea-act Hooks,53.99,2021-12-03,2562
Reef-actoring,42.0,2021-12-04,2563
Reef-actoring,39.99,2021-12-04,2564
Software Sharkitecture in Practice,49.5,2021-12-04,2565
Fin-troduction to Sea++,49.22,2021-12-05,2566
Sea-act Hooks,56.0,2021-12-05,2567
Reef-actoring,34.0,2021-12-05,2568
Reef-actoring,39.5,2021-12-05,2569
Clean Cod,33.02,2021-12-06,2570
Sea-act Hooks,52.51,2021-12-06,2571
Container Orca-stration,71.62,2021-12-06,2572
No Silver Mullet,60.49,2021-12-06,2573
Reef-actoring,39.03,2021-12-07,2574
The Crabmatic Programmer,58.99,2021-12-07,2575
Fin-troduction to Sea++,46.99,2021-12-09,2576
Clean Cod,33.93,2021-12-09,2577
An Ag-isle Primer,17.49,2021-12-09,2578
The Carp Of Computer Programming,69.0,2021-12-09,2579
Container Orca-stration,71.5,2021-12-10,2580
Software Sharkitecture in Practice,50.99,2021-12-10,2581
Fin-troduction to Sea++,49.49,2021-12-11,2582
Clean Cod,34.92,2021-12-11,2583
Cod-ing in Python,60.0,2021-12-11,2584
Container Orca-stration,64.5,2021-12-11,2585
Building with Gradeel,82.5,2021-12-12,2586
Reef-actoring,39.49,2021-12-12,2587
Reef-actoring,37.5,2021-12-12,2588
Sea-act Hooks,50.0,2021-12-13,2589
Cod-ing in Python,64.49,2021-12-13,2590
Clean Cod,32.6,2021-12-14,2591
Building with Gradeel,85.0,2021-12-14,2592
Reef-actoring,39.0,2021-12-14,2593
Container Orca-stration,69.5,2021-12-14,2594
Sea-act Hooks,51.06,2021-12-15,2595
Sea-act Hooks,55.5,2021-12-15,2596
The Carp Of Computer Programming,66.99,2021-12-16,2597
Reef-actoring,40.49,2021-12-16,2598
Reef-actoring,47.99,2021-12-17,2599
Sea-act Hooks,53.0,2021-12-18,2600
The Crabmatic Programmer,58.5,2021-12-19,2601
Software Sharkitecture in Practice,52.99,2021-12-20,2602
Advanced Ruby on Whales,47.5,2021-12-21,2603
Cod-ing in Python,63.95,2021-12-21,2604
An Ag-isle Primer,15.5,2021-12-21,2605
Reef-actoring,40.5,2021-12-21,2606
Reef-actoring,41.5,2021-12-23,2607
Advanced Ruby on Whales,48.49,2021-12-25,2608
Sea-act Hooks,54.0,2021-12-25,2609
Building with Gradeel,78.5,2021-12-25,2610
Reef-actoring,38.46,2021-12-25,2611
Reef-actoring,36.5,2021-12-25,2612
Reef-actoring,38.61,2021-12-25,2613
Reef-actoring,40.3,2021-12-25,2614
Container Orca-stration,66.3,2021-12-26,2615
Software Sharkitecture in Practice,47.49,2021-12-26,2616
No Silver Mullet,60.06,2021-12-26,2617
Reef-actoring,41.3,2021-12-27,2618
Building with Gradeel,78.5,2021-12-28,2619
Reef-actoring,41.0,2021-12-28,2620
No Silver Mullet,59.5,2021-12-28,2621
Building with Gradeel,86.49,2021-12-29,2622
Reef-actoring,42.49,2021-12-29,2623
Software Sharkitecture in Practice,47.5,2021-12-29,2624
Clean Cod,33.49,2021-12-30,2625
Clean Cod,30.0,2021-12-30,2626
Cod-ing in Python,55.73,2021-12-30,2627
Reef-actoring,38.5,2021-12-30,2628
